series_id	status	title	reason
16990	not_found	The Eldest Lady Doesn't Mean Any Harm	SparkManga search returned no usable /manga/ candidate.
16991	not_found	In the paint	Candidates existed, but none reached the safe match threshold.
16992	not_found	Don't touch me, your Highness	SparkManga search returned no usable /manga/ candidate.
16993	not_found	Raspberry sandwich	SparkManga search returned no usable /manga/ candidate.
16994	not_found	Where Art Thou My Hero ?	SparkManga search returned no usable /manga/ candidate.
16995	not_found	DEATH BLOOD	SparkManga search returned no usable /manga/ candidate.
16996	not_found	SANWEN AND XIAOBAI	SparkManga search returned no usable /manga/ candidate.
16997	not_found	Gentle suspense	SparkManga search returned no usable /manga/ candidate.
16998	not_found	Love In Time	Candidates existed, but none reached the safe match threshold.
16999	not_found	Girlfriend Who Absolutely Doesn'T Want To Take A Bath Vs Boyfriend Who Absolutely Wants Her To Take A Bath	SparkManga search returned no usable /manga/ candidate.
17000	not_found	I can see your heart	SparkManga search returned no usable /manga/ candidate.
17001	not_found	The owner of the cafe is so weird.	SparkManga search returned no usable /manga/ candidate.
17002	not_found	Apollo no Uta	SparkManga search returned no usable /manga/ candidate.
17003	not_found	Born Dead	SparkManga search returned no usable /manga/ candidate.
17004	ambiguous	Hiiragi-san Chi no Kyuuketsu Jijou - Oneshot	Spark slug is already mapped to series_id=14221.
17006	not_found	Otonari voice chat	SparkManga search returned no usable /manga/ candidate.
17007	not_found	Hagure Hero's Different World Bible	SparkManga search returned no usable /manga/ candidate.
17008	not_found	Reborn as the Villainous' Butler	SparkManga search returned no usable /manga/ candidate.
17009	not_found	Kaifeng Qi Tan - Zhe Ge Bao Gong Bu Tai Xing	SparkManga search returned no usable /manga/ candidate.
17010	not_found	Oji san to Marshmallow	SparkManga search returned no usable /manga/ candidate.
17012	not_found	Villain Deku AU	SparkManga search returned no usable /manga/ candidate.
17013	ambiguous	Re:Zero Kara Hajimeru Isekai Seikatsu - Hyouketsu no Kizuna	Spark slug is already mapped to series_id=9726.
17014	not_found	Beauty bunny	SparkManga search returned no usable /manga/ candidate.
17015	ambiguous	10 Years in Friend Zone	Spark slug is already mapped to series_id=4707.
17018	not_found	Akuyaku Reijou wa Oshi ga Touto Sugite Kyou mo Shiawase	SparkManga search returned no usable /manga/ candidate.
17019	not_found	‏False heaven	SparkManga search returned no usable /manga/ candidate.
17021	ambiguous	The academy	Multiple or borderline candidates; no mapping was guessed.
17023	not_found	Swallow An Immortal World	Candidates existed, but none reached the safe match threshold.
17024	not_found	Kimi to Shitai to Boku no Kaitou	SparkManga search returned no usable /manga/ candidate.
17025	not_found	انتقام خاص	Candidates existed, but none reached the safe match threshold.
17027	not_found	Hikari on stage	SparkManga search returned no usable /manga/ candidate.
17028	not_found	Total Age	SparkManga search returned no usable /manga/ candidate.
17029	not_found	Blossom x brick	SparkManga search returned no usable /manga/ candidate.
17030	not_found	Miku-4	SparkManga search returned no usable /manga/ candidate.
17031	not_found	Jackson's Diary	SparkManga search returned no usable /manga/ candidate.
17032	ambiguous	Yukikaze - Meiji Ishu Kakutouden	Spark slug is already mapped to series_id=14047.
17033	not_found	Noona Fan	SparkManga search returned no usable /manga/ candidate.
17034	not_found	THE DOSE	SparkManga search returned no usable /manga/ candidate.
17035	not_found	ساحره النبات النادره 🍃	SparkManga search returned no usable /manga/ candidate.
17036	not_found	Love Hug	SparkManga search returned no usable /manga/ candidate.
17037	not_found	Hold my little vest tightly	SparkManga search returned no usable /manga/ candidate.
17038	not_found	Guo Fen Ai Mei De Ye Wan	SparkManga search returned no usable /manga/ candidate.
17039	not_found	World Shattered at My Hand	Candidates existed, but none reached the safe match threshold.
17040	not_found	It Was Confessed From the Target	SparkManga search returned no usable /manga/ candidate.
17041	not_found	Can we trade?	SparkManga search returned no usable /manga/ candidate.
17042	not_found	Buchimaru Chaos	SparkManga search returned no usable /manga/ candidate.
17044	not_found	Guide To Training A Husband	SparkManga search returned no usable /manga/ candidate.
17046	not_found	Someday Will I Be the Greatest Alchemist?	SparkManga search returned no usable /manga/ candidate.
17048	not_found	Kageki Shoujo!!	SparkManga search returned no usable /manga/ candidate.
17049	not_found	Pandora hearts - Colored	SparkManga search returned no usable /manga/ candidate.
17051	not_found	Shizuko wa Ore no Yome	SparkManga search returned no usable /manga/ candidate.
17052	not_found	Who Decided That I Can't Do Romantic Comedy in Reality?	SparkManga search returned no usable /manga/ candidate.
17053	ambiguous	Symbiote Spider-Man - Crossroads	Spark slug is already mapped to series_id=10189.
17054	not_found	Pirate cat	SparkManga search returned no usable /manga/ candidate.
17055	not_found	Future State - Nightwing	SparkManga search returned no usable /manga/ candidate.
17056	not_found	Monster and Parent	SparkManga search returned no usable /manga/ candidate.
17057	not_found	I Got Caught Up In a Hero Summons, but the Other World was at Peace!	SparkManga search returned no usable /manga/ candidate.
17058	not_found	Goblin no Oukoku	SparkManga search returned no usable /manga/ candidate.
17059	not_found	#Isekai Hae. ~Iine! No Kazudake Tsuyoku naru Cheat Musou~	SparkManga search returned no usable /manga/ candidate.
17060	not_found	Shoki no Nizen	SparkManga search returned no usable /manga/ candidate.
17061	not_found	Clean With Passion for Now?!	SparkManga search returned no usable /manga/ candidate.
17062	not_found	Teen Titans - Rebirth	SparkManga search returned no usable /manga/ candidate.
17063	not_found	Coldwater Canyon	SparkManga search returned no usable /manga/ candidate.
17064	not_found	Deception Detector	SparkManga search returned no usable /manga/ candidate.
17067	not_found	In The Dream	Candidates existed, but none reached the safe match threshold.
17068	not_found	Cage of Nightmare	SparkManga search returned no usable /manga/ candidate.
17070	not_found	Mou Ippon!	SparkManga search returned no usable /manga/ candidate.
17073	not_found	Kin to Tetsu	SparkManga search returned no usable /manga/ candidate.
17074	not_found	SO SORRY	Candidates existed, but none reached the safe match threshold.
17075	not_found	The Good Pet Guide	SparkManga search returned no usable /manga/ candidate.
17076	not_found	Moukin-Chan	SparkManga search returned no usable /manga/ candidate.
17077	not_found	Let's Get You Better	SparkManga search returned no usable /manga/ candidate.
17078	not_found	The price of my wishes	SparkManga search returned no usable /manga/ candidate.
17079	ambiguous	Next Door Friend	Spark slug is already mapped to series_id=12266.
17080	not_found	سر الجوهرة الزرقاء	SparkManga search returned no usable /manga/ candidate.
17081	not_found	Black gold island	SparkManga search returned no usable /manga/ candidate.
17082	not_found	The lover is the underworld master	SparkManga search returned no usable /manga/ candidate.
17084	not_found	My Lord، Your Vest Is Off	SparkManga search returned no usable /manga/ candidate.
17085	not_found	ابنه الدوق ذو الدم البارد	SparkManga search returned no usable /manga/ candidate.
17086	not_found	Daidokoro no Dragon	SparkManga search returned no usable /manga/ candidate.
17087	not_found	Brilliant na Mahou	SparkManga search returned no usable /manga/ candidate.
17088	not_found	Tortoise and Dino	SparkManga search returned no usable /manga/ candidate.
17089	not_found	Tsuyuki-san Hasn't Been Rejected	SparkManga search returned no usable /manga/ candidate.
17091	ambiguous	landing	Spark slug is already mapped to series_id=12182.
17092	not_found	Diary amal	SparkManga search returned no usable /manga/ candidate.
17093	not_found	Atosukoshi de Ningyo-hime	SparkManga search returned no usable /manga/ candidate.
17094	not_found	finding wonderland	SparkManga search returned no usable /manga/ candidate.
17095	not_found	I am the owner of the mountain god	SparkManga search returned no usable /manga/ candidate.
17096	not_found	Reverse Run!	SparkManga search returned no usable /manga/ candidate.
17098	not_found	A Thousand Year Engagement	SparkManga search returned no usable /manga/ candidate.
17100	not_found	Code Geass: Fukkatsu no Lelouch	SparkManga search returned no usable /manga/ candidate.
17102	not_found	Hobby introduction club	SparkManga search returned no usable /manga/ candidate.
17103	not_found	Fuyutora	SparkManga search returned no usable /manga/ candidate.
17104	not_found	There Is a Lie in My Contract Marriage	SparkManga search returned no usable /manga/ candidate.
17106	not_found	Shattering the laws of plot armor	SparkManga search returned no usable /manga/ candidate.
17107	not_found	Yuusha ni Haiboku Shita Maou-sama wa Kaerizaku Tame ni Mamonogirudo o Tsukuru Koto ni Shimashita.	SparkManga search returned no usable /manga/ candidate.
17108	not_found	Ikoku Memoir	SparkManga search returned no usable /manga/ candidate.
17109	not_found	Naruto & arico	SparkManga search returned no usable /manga/ candidate.
17111	not_found	I Tamed the Tyrant	SparkManga search returned no usable /manga/ candidate.
17112	not_found	Cyber Crazy Moon	SparkManga search returned no usable /manga/ candidate.
17113	not_found	Yuri and Yuri and Yuri	SparkManga search returned no usable /manga/ candidate.
17114	not_found	Kurotonbi no Seija: Tsuihou sareta Kaifuku Jutsushi wa, Ariamaru Maryoku de Yami Mahou wo Kiwameru	SparkManga search returned no usable /manga/ candidate.
17116	not_found	Zatsuki ~Watashi o Sutaa Nishi Nasai~	SparkManga search returned no usable /manga/ candidate.
17117	not_found	Shi Shang Zui Qiang Lian Ti Lao Zu	Candidates existed, but none reached the safe match threshold.
17118	not_found	Island - Crazy X Survival	SparkManga search returned no usable /manga/ candidate.
17119	not_found	Stellar Lady	SparkManga search returned no usable /manga/ candidate.
17126	not_found	the witch Kiss	SparkManga search returned no usable /manga/ candidate.
17134	not_found	zombieland saga	Candidates existed, but none reached the safe match threshold.
17142	not_found	Tokyo ESP x Ga-Rei: Shadow Walker	SparkManga search returned no usable /manga/ candidate.
17145	not_found	Population Zero	SparkManga search returned no usable /manga/ candidate.
17146	not_found	Appare-Ranman!	SparkManga search returned no usable /manga/ candidate.
17147	not_found	Today 9	Candidates existed, but none reached the safe match threshold.
17148	not_found	Hua Di Ren Jian Yi Wan Shi	SparkManga search returned no usable /manga/ candidate.
17149	not_found	Movie Parallel	SparkManga search returned no usable /manga/ candidate.
17150	not_found	Mukai usagidou nikki	SparkManga search returned no usable /manga/ candidate.
17153	not_found	Overnight Riches: I married the Director	SparkManga search returned no usable /manga/ candidate.
17154	not_found	Itsuka Seifuku wo Hodoite [ Colored ]	SparkManga search returned no usable /manga/ candidate.
17155	not_found	My Engagement Was Called off Under False Accusations, but Who Ever Said My Face Was Ugly Beneath the Mask?	SparkManga search returned no usable /manga/ candidate.
